20160328200040011100510036537780	,20160328809079845934103379203826	,2016-03-28 19:41:17 ,2016-03-28 19:41:22 ,2016-03-28 19:41:22 ,支付宝网站     ,即时到账交易          ,[b64]5rmu[/b64] ,转账                  ,1000.00 ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
20160327200040011100070037630498	,20160327693304379381912395949565	,2016-03-27 19:55:13 ,2016-03-27 19:55:22 ,2016-03-27 19:55:22 ,支付宝网站     ,即时到账交易          ,[b64]5qOu55SwKCrmoqblm60p[/b64],转账                  ,400.00  ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
2016032721001004070298520268	,7892259217587189    	,2016-03-27 14:01:16 ,2016-03-27 14:01:17 ,2016-03-27 14:01:17 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,苏州喔噻互联网科技有限公司   ,联华超市上海古楼路店          ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160327200040011100070037365947	,20160327308402887049568055270281	,2016-03-27 12:58:59 ,2016-03-27 12:59:11 ,2016-03-27 12:59:11 ,支付宝网站     ,即时到账交易          ,[b64]5biMKOikmuW4jCk=[/b64],转账                  ,1000.00 ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
20160327200040011100070037358658	,                    	,2016-03-27 12:57:40 ,2016-03-27 12:57:44 ,2016-03-27 12:59:05 ,支付宝网站     ,即时到账交易          ,程兵              ,转账到银行卡-转账           ,1500.00 ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016032421001001070285221949	,T100P1503115639265572	,2016-03-24 19:42:54 ,2016-03-24 19:43:00 ,2016-03-24 19:43:17 ,淘宝        ,支付宝担保交易         ,v8话费充值专营店       ,186-2703-2049 自动充值 湖北联通话费50元手机充值50元快充50元 及时到账,49.85   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016032421001001070285221947	,T100P1505067126625572	,2016-03-24 19:42:46 ,                    ,2016-03-25 19:43:01 ,淘宝        ,支付宝担保交易         ,铭宝话费充值专营店       ,186-2703-2049 自动充值 湖北联通话费快充30元,29.92   ,        ,交易关闭    ,0.00     ,0.00     ,                    ,         ,
2016032421001001070285138035	,T100P1503877544965572	,2016-03-24 19:42:43 ,                    ,2016-03-25 19:43:01 ,淘宝        ,支付宝担保交易         ,v8话费充值专营店       ,186-2703-2049 自动充值 湖北联通话费50元手机充值50元快充50元 及时到账,49.85   ,        ,交易关闭    ,0.00     ,0.00     ,                    ,         ,
2016032421001001070284899546	,T100P1503873387525572	,2016-03-24 19:40:47 ,                    ,2016-03-25 19:41:01 ,淘宝        ,支付宝担保交易         ,v8话费充值专营店       ,186-2703-2049 自动充值 湖北联通话费50元手机充值50元快充50元 及时到账,49.85   ,        ,交易关闭    ,0.00     ,0.00     ,                    ,         ,
2016032421001001070287755321	,T100P1503878181185572	,2016-03-24 19:40:21 ,                    ,2016-03-25 19:40:32 ,淘宝        ,支付宝担保交易         ,凯华东方充值专营店       ,186-2703-2049 湖北联通30元 联通话费充值 手机话费充值卡 官方直充快充秒充,29.91   ,        ,交易关闭    ,0.00     ,0.00     ,                    ,         ,
20160323200040011100050035175219	,20160323360113309380152186379183	,2016-03-23 17:35:55 ,2016-03-23 17:36:03 ,2016-03-23 17:36:03 ,支付宝网站     ,即时到账交易          ,[b64]5aSP5aeQ[/b64],转账                  ,3000.00 ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
20160322200040011100070034524716	,20160322162934449518643057482311	,2016-03-22 14:48:38 ,2016-03-22 14:48:45 ,2016-03-22 14:48:45 ,支付宝网站     ,即时到账交易          ,[b64]576k5bGxKCrnvqTlsbEp[/b64],转账                  ,30.00   ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
2016032221001004070275586936	,1101102118403401    	,2016-03-22 11:01:40 ,2016-03-22 11:01:40 ,2016-03-22 11:01:40 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海喜士多便利连锁有限公司   ,C-Store 中山西门市 消费    ,6.20    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160321200040011100070034016106	,20160321864369388743551948197225	,2016-03-21 12:43:29 ,2016-03-21 12:43:38 ,2016-03-21 12:43:38 ,支付宝网站     ,即时到账交易          ,[b64]5YabKOm7hOWGmyk=[/b64],转账                  ,71.80   ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
20160321200040011100070034025236	,20160321679570023851412484327799	,2016-03-21 12:40:18 ,2016-03-21 12:40:28 ,2016-03-21 12:40:28 ,支付宝网站     ,即时到账交易          ,[b64]WmVybyjoooHmlrAp[/b64],转账                  ,28.00   ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
20160321200040011100750034956229	,                    	,2016-03-21 12:37:47 ,2016-03-21 12:38:53 ,2016-03-21 12:38:54 ,支付宝网站     ,即时到账交易          ,黄军              ,付款-总吃好              ,99.80   ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20160319200040011100070032873833	,20160319709997715401916929739779	,2016-03-19 09:48:11 ,2016-03-19 09:48:19 ,2016-03-19 09:48:19 ,支付宝网站     ,即时到账交易          ,[b64]5YabKOm7hOWGmyk=[/b64],转账                  ,99.80   ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
2016031821001004070258535265	,24053464160318200721	,2016-03-18 20:07:41 ,2016-03-18 20:07:41 ,2016-03-18 20:07:41 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海联家超市有限公司      ,上海宜山路店              ,53.84   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160315200040011100070030573785	,                    	,2016-03-15 09:35:38 ,2016-03-15 09:35:45 ,2016-03-15 09:39:39 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,3087.00 ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016031421001004070252183515	,17446322            	,2016-03-14 19:45:49 ,2016-03-14 19:45:50 ,2016-03-14 19:45:50 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鼎香帅（上海）餐饮企业管理有限公司,光启店                 ,16.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016031421001004070252137922	,24053452160314194140	,2016-03-14 19:41:37 ,2016-03-14 19:41:38 ,2016-03-14 19:41:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海联家超市有限公司      ,上海宜山路店              ,26.10   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016031321001004070252387758	,17405049            	,2016-03-13 14:42:25 ,2016-03-13 14:42:26 ,2016-03-13 14:42:26 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鼎香帅（上海）餐饮企业管理有限公司,光启店                 ,16.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160311200040011100070028921874	,                    	,2016-03-11 21:48:44 ,2016-03-11 21:48:53 ,2016-03-11 21:50:13 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,10000.00,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160311200040011100050028657672	,20160311177117823318060056115534	,2016-03-11 21:28:55 ,2016-03-11 21:29:02 ,2016-03-11 21:29:02 ,支付宝网站     ,即时到账交易          ,[b64]5aSP5aeQ[/b64],转账                  ,10000.00,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
20160311200040011100070028793502	,20160311826036717165348274581032	,2016-03-11 19:15:12 ,2016-03-11 19:15:24 ,2016-03-11 19:15:24 ,支付宝网站     ,即时到账交易          ,[b64]5YabKOm7hOWGmyk=[/b64],转账                  ,15.20   ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
20160311200040011100750029674564	,20160311762188559182797094086256	,2016-03-11 19:11:30 ,2016-03-11 19:11:37 ,2016-03-11 19:11:37 ,支付宝网站     ,即时到账交易          ,[b64]5Yab[/b64] ,转账                  ,115.00  ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
2016031121001001070223944584	,T100P1493679763375572	,2016-03-11 19:06:58 ,2016-03-11 19:07:14 ,2016-03-11 19:07:19 ,淘宝        ,支付宝担保交易         ,江山话费充值专营店       ,186-7123-3861 【闪电发货】湖北联通话费充值100元自动快充,99.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016031009020848070007994103	,                    	,2016-03-10 12:18:16 ,2016-03-10 12:18:16 ,2016-03-10 12:18:16 ,支付宝网站     ,即时到账交易          ,蚂蚁花呗            ,自动还款-花呗2016年03月账单   ,5.18    ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20160309200040011100070027434343	,                    	,2016-03-09 13:27:06 ,2016-03-09 13:27:11 ,2016-03-09 13:31:15 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,200.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016030821001004070231740788	,24053451160308192044	,2016-03-08 19:20:15 ,2016-03-08 19:20:15 ,2016-03-08 19:20:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海联家超市有限公司      ,上海宜山路店              ,19.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160307200040011100070026520739	,                    	,2016-03-07 19:10:45 ,2016-03-07 19:10:48 ,2016-03-07 19:12:03 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,500.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160306200040011100510024512841	,20160306994968194450071504750600	,2016-03-06 22:50:45 ,2016-03-06 22:50:51 ,2016-03-06 22:50:51 ,支付宝网站     ,即时到账交易          ,[b64]5rmu[/b64] ,转账                  ,500.00  ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
20160306200040011100070025659336	,                    	,2016-03-06 09:06:49 ,2016-03-06 09:07:00 ,2016-03-06 09:11:23 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,500.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160305200040011100070025225142	,                    	,2016-03-05 11:31:19 ,2016-03-05 11:31:24 ,2016-03-05 11:35:54 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,500.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160305200040011100510023630834	,20160305859092784803529459626596	,2016-03-05 10:13:41 ,2016-03-05 10:13:43 ,2016-03-05 10:13:43 ,支付宝网站     ,即时到账交易          ,[b64]5rmu[/b64] ,转账                  ,100.00  ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
2016030421001001070201107859	,T100P1483053227645572	,2016-03-04 19:21:41 ,2016-03-04 19:21:51 ,2016-03-04 19:22:06 ,淘宝        ,支付宝担保交易         ,千行你我话费专营店       ,186-2703-2049 官方超快充&mdash;湖北联通50元手机话费充值,49.96   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160303200040011100070024060464	,                    	,2016-03-03 08:26:06 ,2016-03-03 08:26:17 ,2016-03-03 08:30:45 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,200.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160303200040011100070024044379	,                    	,2016-03-03 08:20:33 ,2016-03-03 08:20:42 ,2016-03-03 08:25:16 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,30.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160303200040011100070024076892	,                    	,2016-03-03 08:20:05 ,2016-03-03 08:20:09 ,2016-03-03 08:24:35 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,7900.00 ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160302200040011100070023968825	,20160302961702921856105236264015	,2016-03-02 23:24:25 ,2016-03-02 23:24:34 ,2016-03-02 23:24:34 ,支付宝网站     ,即时到账交易          ,[b64]5YabKOm7hOWGmyk=[/b64],转账                  ,1000.00 ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
20160302200040011100750024652029	,20160302976570526906973209256284	,2016-03-02 20:16:41 ,2016-03-02 20:16:54 ,2016-03-02 20:16:54 ,支付宝网站     ,即时到账交易          ,[b64]5Yab[/b64] ,转账                  ,1000.00 ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
20160302200040011100070023516189	,                    	,2016-03-02 09:45:54 ,2016-03-02 09:46:15 ,2016-03-02 09:49:57 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,8000.00 ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016030221001004070201534449	,0000944900200003789001633	,2016-03-02 09:16:57 ,2016-03-02 09:16:58 ,2016-06-01 09:17:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海联华快客便利有限公司    ,000094490020000378900,12.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160301200040011100070022946308	,                    	,2016-03-01 07:56:27 ,2016-03-01 07:56:35 ,2016-03-01 08:01:14 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,10000.00,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160229200040011100070022443619	,                    	,2016-02-29 10:07:56 ,2016-02-29 10:08:06 ,2016-02-29 10:11:58 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,200.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160226200040011100510019429121	,20160226942550090626954060509810	,2016-02-26 09:29:19 ,2016-02-26 09:29:29 ,2016-02-26 09:29:29 ,支付宝网站     ,即时到账交易          ,[b64]5rmu[/b64] ,转账                  ,500.00  ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
20160223200040011100070019638169	,20160223677552761910591119225800	,2016-02-23 08:24:47 ,2016-02-23 08:24:54 ,2016-02-23 08:24:54 ,支付宝网站     ,即时到账交易          ,[b64]emMo5byg6K+aKQ==[/b64],转账                  ,100.00  ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
2016022221001004070265271319	,SXA1O4002013744     	,2016-02-22 22:46:44 ,2016-02-22 22:46:45 ,2016-02-22 22:46:45 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海福满家便利有限公司     ,全家购物                ,3.80    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160219200040011100070018176405	,                    	,2016-02-19 12:25:39 ,2016-02-19 12:25:43 ,2016-02-19 12:30:26 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,3630.00 ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160219200040011100070018155504	,                    	,2016-02-19 12:25:15 ,2016-02-19 12:25:20 ,2016-02-19 12:29:41 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,10000.00,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160219200040011100070018113960	,                    	,2016-02-19 12:24:40 ,2016-02-19 12:24:46 ,2016-02-19 12:28:54 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,5000.00 ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160219200040011100070018120623	,                    	,2016-02-19 12:21:56 ,2016-02-19 12:22:06 ,2016-02-19 12:25:34 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,3085.52 ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160218200040011100070017439730	,20160218168554270549001883848443	,2016-02-18 08:40:05 ,2016-02-18 08:40:09 ,2016-02-18 08:40:09 ,支付宝网站     ,即时到账交易          ,[b64]5biMKOikmuW4jCk=[/b64],转账                  ,1000.00 ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
20160217200040011100050016886610	,20160217181185037495263025217701	,2016-02-17 10:12:18 ,2016-02-17 10:12:24 ,2016-02-17 10:12:24 ,支付宝网站     ,即时到账交易          ,[b64]57qi5bmz[/b64],转账                  ,3000.00 ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
20160215200040011100070016738209	,                    	,2016-02-15 20:19:19 ,2016-02-15 20:19:20 ,2016-02-15 20:19:20 ,支付宝网站     ,即时到账交易          ,中国银行            ,充值-普通充值             ,4422.49 ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20160215200040011100070016679758	,                    	,2016-02-15 20:15:44 ,2016-02-15 20:15:45 ,2016-02-15 20:15:45 ,支付宝网站     ,即时到账交易          ,交通银行            ,充值-普通充值             ,2699.48 ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20160215200040011100070016450454	,                    	,2016-02-15 20:15:12 ,2016-02-15 20:15:14 ,2016-02-15 20:15:13 ,支付宝网站     ,即时到账交易          ,交通银行            ,充值-普通充值             ,1.00    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20160215200040011100070016692680	,                    	,2016-02-15 20:14:25 ,2016-02-15 20:14:27 ,2016-02-15 20:14:26 ,支付宝网站     ,即时到账交易          ,中国银行            ,充值-普通充值             ,1949.02 ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20160215200040011100070016511205	,                    	,2016-02-15 20:13:08 ,2016-02-15 20:13:09 ,2016-02-15 20:13:09 ,支付宝网站     ,即时到账交易          ,中国工商银行          ,充值-普通充值             ,3297.50 ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20160215200040011100070016606177	,                    	,2016-02-15 20:11:08 ,2016-02-15 20:11:10 ,2016-02-15 20:11:09 ,支付宝网站     ,即时到账交易          ,招商银行            ,充值-普通充值             ,7346.00 ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20160215200040011100070016695412	,                    	,2016-02-15 20:09:46 ,2016-02-15 20:09:51 ,2016-02-15 20:11:10 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,10000.00,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160215200040011100070016686506	,                    	,2016-02-15 20:09:17 ,2016-02-15 20:09:19 ,2016-02-15 20:09:18 ,支付宝网站     ,即时到账交易          ,招商银行            ,充值-普通充值             ,654.00  ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20160214200040011100070016334334	,20160214110756066808011696660076	,2016-02-14 23:36:22 ,2016-02-14 23:36:25 ,2016-02-14 23:36:25 ,支付宝网站     ,即时到账交易          ,[b64]5YabKOm7hOWGmyk=[/b64],转账                  ,500.00  ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
20160214200040011100070016370296	,20160214683774172623119218574714	,2016-02-14 22:07:33 ,2016-02-14 22:07:41 ,2016-02-14 22:07:41 ,支付宝网站     ,即时到账交易          ,[b64]5YabKOm7hOWGmyk=[/b64],转账                  ,500.00  ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
20160213200040011100040015673991	,20160213672093762068514142871953	,2016-02-13 13:17:13 ,2016-02-13 13:17:21 ,2016-02-13 13:17:21 ,支付宝网站     ,即时到账交易          ,[b64]emM=[/b64] ,转账                  ,50.00   ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
20160212200040011100040015554618	,20160212538710043150256544318555	,2016-02-12 22:40:22 ,2016-02-12 22:40:28 ,2016-02-12 22:40:28 ,支付宝网站     ,即时到账交易          ,[b64]emM=[/b64] ,转账                  ,250.00  ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
20160212200040011100070015630241	,20160212029142448858532116315522	,2016-02-12 14:18:47 ,2016-02-12 14:18:51 ,2016-02-12 14:18:51 ,支付宝网站     ,即时到账交易          ,[b64]emMo5byg6K+aKQ==[/b64],转账                  ,250.00  ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
20160210200040011100050014689666	,20160210550055634488655883486790	,2016-02-10 15:43:04 ,2016-02-10 15:43:13 ,2016-02-10 15:43:13 ,支付宝网站     ,即时到账交易          ,[b64]57qi5bmz[/b64],转账                  ,10000.00,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
2016021009020848070006909889	,                    	,2016-02-10 10:36:14 ,2016-02-10 10:36:14 ,2016-02-10 10:36:14 ,支付宝网站     ,即时到账交易          ,蚂蚁花呗            ,自动还款-花呗2016年02月账单   ,196.38  ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
16020770100092635871 	,                    	,2016-02-07 23:11:49 ,                    ,2016-02-07 23:11:49 ,支付宝网站     ,即时到账交易          ,优酷会员的红包         ,收到优酷会员的红包           ,1.08    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
16020770100091389314 	,                    	,2016-02-07 22:13:46 ,                    ,2016-02-07 22:13:46 ,支付宝网站     ,即时到账交易          ,民生保险的红包         ,收到民生保险的红包           ,1.08    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20160207200040011100640014004795	,2016020700063016242501896400023874170006F	,2016-02-07 22:00:20 ,2016-02-07 22:00:20 ,2016-02-07 22:00:20 ,支付宝网站     ,即时到账交易          ,[b64]6KSa5bCP5p2+[/b64],收到拜年红包              ,1.88    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20160207200040011100740013292982	,2016020700063002670471857400023461500195F	,2016-02-07 21:22:13 ,2016-02-07 21:22:13 ,2016-02-07 21:22:13 ,支付宝网站     ,即时到账交易          ,[b64]WlpI[/b64] ,收到群红包               ,0.01    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20160207200040011100800012616757	,2016020700063002034940028000018851330030F	,2016-02-07 19:11:17 ,2016-02-07 19:11:17 ,2016-02-07 19:11:17 ,支付宝网站     ,即时到账交易          ,[b64]d2Fsa21hbg==[/b64],收到群红包               ,2.39    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2016020721001004070236125762	,WHN038-20160207-40132-09855	,2016-02-07 15:14:02 ,2016-02-07 15:14:03 ,2016-02-07 15:14:03 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,百胜餐饮(武汉)有限公司    ,云梦建设路KFC餐厅-WHN038   ,126.70  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160207200040011100070013537095	,                    	,2016-02-07 10:32:54 ,2016-02-07 10:32:57 ,2016-02-07 10:34:15 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,10000.00,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160207200040011100050013320337	,20160207749195721848869456657342	,2016-02-07 10:29:32 ,2016-02-07 10:29:39 ,2016-02-07 10:29:39 ,支付宝网站     ,即时到账交易          ,[b64]57qi5bmz[/b64],转账                  ,10000.00,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
20160207200040011100070013533640	,                    	,2016-02-07 07:47:43 ,2016-02-07 07:47:47 ,2016-02-07 07:49:01 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,10000.00,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160207200040011100070013671370	,                    	,2016-02-07 07:47:12 ,2016-02-07 07:47:24 ,2016-02-07 07:48:41 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,10000.00,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160207200040011100070013572872	,                    	,2016-02-07 07:46:38 ,2016-02-07 07:46:49 ,2016-02-07 07:48:02 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,10000.00,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160206200040011100070013114357	,                    	,2016-02-06 11:19:50 ,2016-02-06 11:19:53 ,2016-02-06 11:21:17 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,10000.00,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160206200040011100070013089205	,                    	,2016-02-06 11:19:16 ,2016-02-06 11:19:20 ,2016-02-06 11:20:35 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,10000.00,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160206200040011100070013076831	,                    	,2016-02-06 11:18:55 ,2016-02-06 11:18:58 ,2016-02-06 11:20:14 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,10000.00,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160206200040011100070013003202	,                    	,2016-02-06 11:18:29 ,2016-02-06 11:18:32 ,2016-02-06 11:20:00 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,10000.00,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160206200040011100070013127865	,                    	,2016-02-06 11:17:18 ,2016-02-06 11:17:22 ,2016-02-06 11:18:45 ,支付宝网站     ,即时到账交易          ,褚魁              ,转账到银行卡-转账           ,10000.00,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016020521001001070239729515	,T100P1616255060275572	,2016-02-05 19:28:22 ,2016-02-05 19:28:29 ,2016-02-05 19:30:02 ,淘宝        ,支付宝担保交易         ,v8话费充值专营店       ,186-2703-2049 自动充值 湖北联通话费30元手机充值30元快充30元 及时到账,29.95   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016020421001004070235700850	,24053465160204101835	,2016-02-04 10:19:21 ,2016-02-04 10:19:22 ,2016-02-04 10:19:22 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海联家超市有限公司      ,上海宜山路店              ,33.40   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160204200040011100070011520013	,                    	,2016-02-04 00:02:28 ,2016-02-04 00:02:29 ,2016-02-04 00:02:29 ,支付宝网站     ,即时到账交易          ,交通银行            ,充值-普通充值             ,1.00    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
16020170100078693926 	,                    	,2016-02-01 20:01:24 ,                    ,2016-02-01 20:01:24 ,支付宝网站     ,即时到账交易          ,蚂蚁聚宝的红包         ,收到蚂蚁聚宝的红包           ,0.88    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20160130200040011100750010064203	,20160130299853207496843808135510	,2016-01-30 18:44:08 ,2016-01-30 18:46:36 ,2016-01-30 18:46:36 ,支付宝网站     ,即时到账交易          ,[b64]5Yab[/b64] ,转账                  ,606.00  ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
2016012821001004070084792900	,AE11BF69EAE8417D9D2B47A375DCA28820160128475646393	,2016-01-28 11:59:54 ,2016-01-28 11:59:55 ,2016-04-28 12:00:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,吴坚              ,口碑商家交易              ,21.85   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20160124200040011100070006806466	,20160124978587558363437114544054	,2016-01-24 19:24:34 ,2016-01-24 19:24:37 ,2016-01-24 19:24:37 ,支付宝网站     ,即时到账交易          ,[b64]5rmuKOW8oOmRq+ejiik=[/b64],转账                  ,36.00   ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
